id,Age,L_O_S,Dropped_Calls,Peak_calls_Sum,Peak_mins_Sum,OffPeak_calls_Sum,OffPeak_mins_Sum,Weekend_calls_Sum,Weekend_mins_Sum,International_mins_Sum,Nat_call_cost_Sum,AvePeak,AveOffPeak,AveWeekend,National_calls,National mins,AveNational,All_calls_mins,Dropped_calls_ratio,Mins_charge,call_cost_per_min,actual call cost,Total_call_cost,Total_Cost,average cost min,Peak ratio,OffPeak ratio,Weekend ratio,Nat-InterNat Ratio,Connect_Date,Gender_F,Gender_M,tariff_CAT 100,tariff_CAT 200,tariff_CAT 50,tariff_Play 100,tariff_Play 300,Handset_ASAD170,Handset_ASAD90,Handset_BS110,Handset_BS210,Handset_CAS30,Handset_CAS60,Handset_S50,Handset_S80,Handset_SOP10,Handset_SOP20,Handset_WC95,Usage_Band_High,Usage_Band_Low,Usage_Band_Med,Usage_Band_MedHigh,Usage_Band_MedLow,Tariff_OK_High CAT 100,Tariff_OK_High CAT 50,Tariff_OK_High Play 100,Tariff_OK_OK,high Dropped calls_F,high Dropped calls_T,No Usage_F,No Usage_T,target
K370610,26.0,32.933333,0.0,64.0,845.4,213.0,343.5,8.0,83.4,63.413868,6.017045,13.209375,1.612676,10.425,285.0,1272.3,4.464211,1335.713868,0.0,72.3,8.32233,6.017044,25.041205,175.041205,0.131047,0.664466,0.269983,0.065551,0.049842,9529,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K269900,14.0,36.766667,1.0,36.0,259.199999,186.0,436.199999,15.0,36.0,115.845216,15.883339,7.2,2.345161,2.4,237.0,731.399998,3.086076,847.245214,0.002109704641,131.399998,12.087777,15.883339,62.221425,122.161425,0.144187,0.354389,0.59639,0.049221,0.158388,9644,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K292390,28.0,49.033333,0.0,105.0,617.4,70.0,130.799999,4.0,17.5,166.066354,21.645739,5.88,1.868571,4.375,179.0,765.699999,4.277654,931.766353,0.0,165.699999,13.06321,21.645739,71.465645,176.465645,0.189388,0.806321,0.170824,0.022855,0.216882,10012,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K289840,34.0,57.6,1.0,150.0,415.2,55.0,147.3,2.0,16.2,49.096337,0.0,2.768,2.678182,8.1,207.0,578.7,2.795652,627.796337,0.002415458937,-21.3,12.174702,0.0,14.728901,119.728901,0.190713,0.71747,0.254536,0.027994,0.084839,10269,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K133570,37.0,44.233333,8.0,142.0,868.200001,192.0,335.700001,6.0,86.4,187.449093,7.552994,6.114085,1.748438,14.4,340.0,1290.300002,3.795,1477.749095,0.01176470588,90.300002,8.364334,7.552994,63.787722,213.787722,0.144671,0.672867,0.260172,0.066961,0.145276,9868,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K103660,27.0,49.4,11.0,260.0,582.0,5.0,32.1,0.0,0.0,189.178282,2.547545,2.238462,6.42,0.0,265.0,614.1,2.317358,803.278282,0.02075471698,14.1,14.477284,2.041297,58.794782,163.794782,0.203908,0.947728,0.052272,0.0,0.308058,10023,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K346620,25.0,31.266667,2.0,100.0,420.599999,107.0,306.899999,2.0,66.0,64.099213,19.931598,4.206,2.868224,33.0,209.0,793.499998,3.796651,857.599211,0.004784688995,193.499998,10.300567,19.931597,39.161361,144.161361,0.168099,0.530057,0.386767,0.083176,0.08078,9479,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K357820,39.0,52.5,2.0,597.0,1090.2,74.0,209.7,3.0,58.8,51.518809,14.301921,1.826131,2.833784,19.6,674.0,1358.7,2.015875,1410.218809,0.001483679525,158.7,9.011923,14.301922,29.757565,179.757565,0.127468,0.802385,0.154339,0.043277,0.037918,10116,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K158970,47.0,36.366667,2.0,177.0,407.400001,41.0,547.8,18.0,41.500001,221.064085,0.0,2.301695,13.360976,2.305556,236.0,996.700002,4.223305,1217.764087,0.004237288136,-803.299998,11.401224,0.0,88.425634,166.365634,0.136616,0.408749,0.549614,0.041637,0.221796,9632,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K376810,36.0,9.733333,0.0,78.0,208.800001,112.0,401.4,13.0,76.800001,92.173029,9.638383,2.676923,3.583929,5.907692,203.0,687.000002,3.384236,779.173031,0.0,87.000002,11.078603,9.638385,46.507596,106.447596,0.136616,0.30393,0.584279,0.11179,0.134167,8833,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K120290,59.0,21.4,1.0,702.0,1621.8,115.0,321.900001,2.0,42.6,450.936075,71.415421,2.310256,2.79913,21.3,819.0,1986.300001,2.425275,2437.236076,0.0006105006105,786.300001,9.082465,71.415421,206.696244,356.696244,0.146353,0.816493,0.16206,0.021447,0.227023,9183,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K276610,46.0,38.033333,0.0,171.0,466.8,91.0,415.8,12.0,71.4,121.40463,0.0,2.729825,4.569231,5.95,274.0,954.0,3.481752,1075.40463,0.0,-846.0,13.254088,0.0,48.561852,126.501852,0.117632,0.489308,0.435849,0.074843,0.127259,9682,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K187700,19.0,15.966667,1.0,431.0,1683.0,352.0,590.7,5.0,39.0,432.475675,96.12175,3.904872,1.678125,7.8,788.0,2312.7,2.934898,2745.175675,0.0006345177665,1112.7,8.638604,96.121749,225.864452,375.864452,0.136918,0.727721,0.255416,0.016863,0.187,9020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K134370,33.0,19.8,1.0,381.0,1098.6,84.0,177.0,6.0,48.0,324.641387,11.309456,2.883465,2.107143,8.0,471.0,1323.6,2.810191,1648.241387,0.001061571125,123.6,9.150045,11.309456,108.701872,258.701872,0.156956,0.830009,0.133726,0.036265,0.245272,9135,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K113710,37.0,26.233333,0.0,546.0,990.599999,11.0,39.599999,8.0,15.0,212.168551,0.0,1.814286,3.6,1.875,565.0,1045.199998,1.849912,1257.368549,0.0,-154.800002,9.738806,0.0,63.650565,213.650565,0.169919,0.947761,0.037887,0.014351,0.202993,9328,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K380700,13.0,52.066667,0.0,34.0,93.6,51.0,385.500001,10.0,57.6,85.385285,0.0,2.752941,7.558824,5.76,95.0,536.700001,5.649474,622.085286,0.0,-63.299999,8.487982,0.0,34.154114,94.094114,0.151256,0.174399,0.718278,0.107323,0.159093,10103,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K142230,40.0,50.3,0.0,144.0,1314.0,171.0,533.100001,9.0,30.0,564.789592,57.554041,9.125,3.117544,3.333333,324.0,1877.100001,5.793519,2441.889593,0.0,677.100001,8.50008,57.554041,226.990919,376.990919,0.154385,0.700016,0.284002,0.015982,0.300884,10050,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K360170,16.0,43.866667,2.0,520.0,985.800001,43.0,416.399999,16.0,111.600001,32.488499,25.907467,1.895769,9.683721,6.975,579.0,1513.800001,2.614508,1546.2885,0.001727115717,313.800001,8.256044,25.907467,35.654017,185.654017,0.120064,0.651209,0.275069,0.073722,0.021462,9857,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K124830,29.0,31.0,2.0,819.0,1553.399999,149.0,356.7,7.0,17.500001,622.770599,65.697645,1.896703,2.39396,2.5,975.0,1927.6,1.977026,2550.370599,0.001025641026,727.6,9.029363,65.697645,252.528824,402.528824,0.157832,0.805873,0.185049,0.009079,0.323081,9471,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K283240,27.0,41.766667,1.0,225.0,493.800001,11.0,127.5,2.0,6.6,81.67633,3.589142,2.194667,11.590909,3.3,238.0,627.900001,2.638235,709.576331,0.002100840336,27.900001,12.86431,3.589143,28.092042,133.092042,0.187566,0.786431,0.203058,0.010511,0.130079,9794,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K245950,36.0,57.933333,1.0,1.0,352.8,0.0,0.0,24.0,67.0,73.90446,2.891344,352.8,0.0,2.791667,25.0,419.8,16.792,493.70446,0.02,-180.2,13.404002,0.0,22.171338,127.171338,0.257586,0.8404,0.0,0.1596,0.176047,10279,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K291470,34.0,23.5,1.0,326.0,554.400001,23.0,248.400001,3.0,11.5,153.783341,25.30519,1.700614,10.8,3.833333,352.0,814.300002,2.313352,968.083343,0.001420454545,214.300002,11.808302,25.305191,71.440193,176.440193,0.182257,0.68083,0.305047,0.014123,0.188853,9246,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K149790,28.0,51.433333,1.0,79.0,1125.0,24.0,103.8,22.0,86.400001,403.338969,10.687007,14.240506,4.325,3.927273,125.0,1315.200001,10.5216,1718.53897,0.004,115.200001,9.276916,10.687007,131.688698,281.688698,0.163912,0.855383,0.078923,0.065693,0.306675,10084,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K361970,51.0,47.8,11.0,415.0,816.600001,19.0,253.8,1.0,59.0,146.808066,0.0,1.967711,13.357895,59.0,435.0,1129.400001,2.596322,1276.208067,0.01264367816,-70.599999,8.615194,0.0,44.04242,194.04242,0.152046,0.723039,0.224721,0.05224,0.129988,9975,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K310470,37.0,36.733333,2.0,337.0,643.199999,3.0,425.1,12.0,27.0,87.06686,0.0,1.908605,141.7,2.25,352.0,1095.299999,3.111648,1182.366859,0.002840909091,-104.700001,7.936182,0.0,26.120058,176.120058,0.148956,0.587236,0.388113,0.024651,0.079491,9643,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K261520,31.0,49.333333,1.0,0.0,0.0,407.0,621.0,10.0,37.2,126.37624,2.964595,0.0,1.525799,3.72,417.0,658.2,1.578417,784.57624,0.001199040767,58.2,5.0,2.91,53.460496,113.400496,0.144537,0.0,0.943482,0.056518,0.192003,10021,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K280070,58.0,33.533333,0.0,33.0,259.8,279.0,495.9,31.0,126.600001,108.965706,0.0,7.872727,1.777419,4.083871,343.0,882.300001,2.572303,991.265707,0.0,-917.699999,8.772526,0.0,43.586282,121.526282,0.122597,0.294458,0.562054,0.143489,0.123502,9547,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K267660,19.0,53.566667,1.0,79.0,247.800001,42.0,284.7,7.0,105.0,153.850403,4.790294,3.136709,6.778571,15.0,128.0,637.500001,4.980469,791.350404,0.00390625,37.500001,12.774118,4.790294,66.330455,126.270455,0.159563,0.388706,0.446588,0.164706,0.241334,10148,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K327700,39.0,27.8,1.0,102.0,188.4,18.0,69.6,3.0,6.6,23.157245,0.0,1.847059,3.866667,2.2,123.0,264.6,2.15122,287.757245,0.00406504065,-35.4,12.120181,0.0,6.947173,90.347174,0.31397,0.712018,0.263039,0.024943,0.087518,9375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K285330,51.0,15.966667,0.0,211.0,495.0,4.0,94.2,8.0,28.0,130.222722,2.239457,2.345972,23.55,3.5,223.0,617.2,2.767713,747.422722,0.0,17.2,13.020091,2.239456,41.306272,146.306272,0.195748,0.802009,0.152625,0.045366,0.21099,9020,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K280220,38.0,16.766667,1.0,115.0,454.2,224.0,606.0,1.0,84.5,169.928579,0.0,3.949565,2.705357,84.5,340.0,1144.7,3.366765,1314.628579,0.001470588235,-655.3,11.126059,0.0,67.971432,145.911432,0.110991,0.396785,0.529396,0.073818,0.148448,9044,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K146610,40.0,28.333333,2.0,717.0,2106.0,212.0,482.4,12.0,44.4,254.599335,128.945469,2.937238,2.275472,3.7,941.0,2632.8,2.797875,2887.399335,0.001062699256,1432.8,8.999544,128.945469,205.32527,355.32527,0.123061,0.799909,0.183227,0.016864,0.096703,9391,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K112820,29.0,16.633333,9.0,502.0,1170.6,78.0,376.500002,0.0,0.0,490.148639,31.257474,2.331873,4.826923,0.0,580.0,1547.100002,2.667414,2037.248641,0.00775862069,347.100002,8.783207,30.486513,177.531104,327.531104,0.160771,0.756641,0.243359,0.0,0.316818,9040,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K332100,38.0,40.4,0.0,39.0,238.2,73.0,171.6,13.0,29.4,83.537135,14.509508,6.107692,2.350685,2.261538,125.0,439.2,3.5136,522.737135,0.0,139.2,10.423497,14.509508,39.570649,122.970649,0.235244,0.54235,0.39071,0.06694,0.190203,9753,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K309710,38.0,25.3,2.0,584.0,1069.2,434.0,676.2,4.0,12.6,29.921464,44.868532,1.830822,1.558065,3.15,1022.0,1758.0,1.720157,1787.921464,0.0009784735812,558.0,8.040956,44.868532,53.844972,203.844972,0.114012,0.608191,0.384642,0.007167,0.01702,9300,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K359410,24.0,48.5,2.0,372.0,1057.8,352.0,629.1,14.0,60.600001,114.236691,43.945687,2.843548,1.787216,4.328572,738.0,1747.500001,2.367886,1861.736692,0.00135501355,547.500001,8.026609,43.945687,78.216694,228.216694,0.122583,0.605322,0.36,0.034678,0.065371,9996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K131620,45.0,51.666667,2.0,1025.0,2062.200001,340.0,532.200001,19.0,36.500001,216.94989,127.624706,2.011902,1.565294,1.921053,1384.0,2630.900003,1.900939,2847.849893,0.0007225433526,1430.900003,8.919191,127.624706,192.709673,342.709673,0.12034,0.783838,0.202288,0.013874,0.082462,10091,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K146710,27.0,13.5,2.0,242.0,910.8,76.0,239.4,2.0,9.0,275.072886,0.0,3.763636,3.15,4.5,320.0,1159.2,3.6225,1434.272886,0.003125,-40.8,8.928571,0.0,82.521866,232.521866,0.162118,0.785714,0.206522,0.007764,0.237295,8946,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K290340,27.0,35.733333,1.0,212.0,597.0,68.0,114.6,3.0,10.0,123.689768,16.14031,2.816038,1.685294,3.333333,283.0,721.6,2.549823,845.289768,0.001766784452,121.6,13.273282,16.14031,53.247241,158.247241,0.187211,0.827328,0.158814,0.013858,0.17141,9613,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K269830,53.0,49.2,0.0,7.0,78.6,362.0,645.9,0.0,0.0,134.666518,8.961963,11.228571,1.784254,0.0,369.0,724.5,1.963415,859.166518,0.0,124.5,7.169772,8.926366,62.792974,122.732974,0.142851,0.108489,0.891511,0.0,0.185875,10017,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K310540,29.0,50.5,4.0,460.0,1117.8,43.0,71.4,4.0,18.0,4.145824,0.693339,2.43,1.660465,4.5,507.0,1207.2,2.381065,1211.345824,0.003944773176,7.2,9.629722,0.69334,1.937087,151.937087,0.125428,0.925944,0.059145,0.014911,0.003434,10056,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K275610,17.0,47.166667,0.0,355.0,672.0,2.0,550.5,42.0,144.0,166.302053,0.0,1.892958,275.25,3.428571,399.0,1366.5,3.424812,1532.802053,0.0,-433.5,13.310648,0.0,66.520821,144.460821,0.094246,0.491767,0.402854,0.105379,0.121699,9956,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K229610,17.0,52.966667,1.0,11.0,41.4,143.0,381.6,1.0,18.5,73.192023,0.0,3.763636,2.668531,18.5,155.0,441.5,2.848387,514.692023,0.003225806452,-158.5,6.875425,0.0,29.276809,89.216809,0.17334,0.093771,0.864326,0.041903,0.16578,10130,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K102460,57.0,53.133333,0.0,4.0,13.375181,8.0,13.813711,22.0,43.633786,8.283826,0.0,3.343795,1.726714,1.983354,34.0,70.822678,2.08302,79.106504,0.0,-529.177322,8.77709,0.0,3.31353,63.25353,0.7996,0.188854,0.195046,0.616099,0.116966,10135,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K169670,18.0,21.066667,11.0,51.0,597.0,129.0,275.1,23.0,51.599999,236.092545,37.106177,11.705882,2.132558,2.243478,203.0,923.699999,4.550246,1159.792544,0.02709359606,323.699999,11.463137,37.106176,107.933939,212.933939,0.183597,0.646314,0.297824,0.055862,0.255594,9173,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K137240,33.0,45.933333,0.0,418.0,1434.600001,295.0,751.499999,19.0,93.600001,316.674938,87.957399,3.432057,2.547458,4.926316,732.0,2279.700001,3.114344,2596.374939,0.0,1079.700001,8.146467,87.9574,182.959882,332.959882,0.12824,0.629293,0.329649,0.041058,0.138911,9919,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K299710,48.0,39.433333,0.0,37.0,612.0,53.0,267.300001,0.0,0.0,152.120732,34.035477,16.540541,5.043396,0.0,90.0,879.300001,9.77,1031.420733,0.0,279.300001,11.960082,33.404509,79.040728,184.040728,0.178434,0.696008,0.303992,0.0,0.173002,9724,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K177480,14.0,51.066667,1.0,233.0,525.0,156.0,460.2,17.0,34.8,250.629193,0.0,2.253219,2.95,2.047059,406.0,1020.0,2.512315,1270.629193,0.001231527094,-180.0,7.573529,0.0,75.188758,225.188758,0.177226,0.514706,0.451176,0.034118,0.245715,10073,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K366310,34.0,46.5,0.0,192.0,805.800001,333.0,533.7,51.0,120.6,62.657197,20.1822,4.196875,1.602703,2.364706,576.0,1460.100001,2.534896,1522.757198,0.0,260.100001,7.7594,20.1822,38.979359,188.979359,0.124103,0.55188,0.365523,0.082597,0.042913,9936,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
